"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11594650,"THEFT","02",41.870389849,-87.62413639,2
11595345,"THEFT","02",41.870389764,-87.625902397,2
11595106,"CRIMINAL TRESPASS","02",41.725530367,-87.556671824,1
11586067,"ASSAULT","02",41.904011657,-87.760163759,1
11585189,"THEFT","02",42.002994036,-87.816494497,1
11590079,"ASSAULT","02",41.736422269,-87.604815966,2
11582737,"THEFT","02",41.896708121,-87.626078488,2
11586013,"BATTERY","02",41.895136007,-87.659446217,1
11591753,"CRIMINAL DAMAGE","02",41.807266698,-87.730913181,1
11595045,"DECEPTIVE PRACTICE","02",41.766848817,-87.589472129,1
11593623,"THEFT","02",41.931582515,-87.742747165,11
11588768,"CRIM SEXUAL ASSAULT","02",41.91789996,-87.748678675,1
11584200,"BATTERY","02",41.756094931,-87.644659401,4
11592608,"OTHER OFFENSE","02",41.685744218,-87.66039469,1
11587966,"ASSAULT","02",41.870972358,-87.704335347,2
11588870,"CRIMINAL DAMAGE","02",41.654477632,-87.615883545,1
11583727,"ASSAULT","02",41.812583891,-87.595678052,1
11589415,"NARCOTICS","02",41.884319769,-87.728225197,1
11592084,"CRIMINAL DAMAGE","02",41.818575268,-87.60827686,1
11591565,"NARCOTICS","02",41.87528833,-87.724051086,2
11593654,"MOTOR VEHICLE THEFT","02",41.919416073,-87.760918795,1
11588689,"CRIMINAL DAMAGE","02",41.74120993,-87.614655086,2
11584675,"WEAPONS VIOLATION","02",41.897594557,-87.7643644,1
11592288,"BATTERY","02",42.019076119,-87.690177936,1
11593912,"THEFT","02",41.929743818,-87.684273777,4
11590773,"NARCOTICS","02",41.8641555,-87.706821475,1
11593778,"CRIMINAL DAMAGE","02",41.976183409,-87.668801484,2
11587131,"BATTERY","02",41.940365426,-87.727217783,1
11593593,"PUBLIC PEACE VIOLATION","02",41.844460987,-87.70902851,1
11585157,"OTHER OFFENSE","02",41.913604227,-87.645941043,1
11590565,"NARCOTICS","02",41.866487235,-87.697671823,2
11587771,"BATTERY","02",41.865887858,-87.656647559,1
11590875,"OFFENSE INVOLVING CHILDREN","02",41.721767524,-87.621435971,1
11584710,"THEFT","02",41.763075995,-87.559642688,1
11590233,"BATTERY","02",41.890051565,-87.62891376,6
11593469,"BURGLARY","02",41.775230047,-87.64588818,1
11594731,"DECEPTIVE PRACTICE","02",41.764918291,-87.585891235,1
11588035,"OTHER OFFENSE","02",41.675448961,-87.628593967,1
